Time, Value
0.236023, 71.902740
0.236084, 73.848251
0.236145, 70.286690
0.236206, 73.110092
0.236267, 72.533058
0.236328, 74.851524
0.236389, 72.827812
0.236450, 73.622032
0.236511, 74.452492
0.236572, 71.552902
0.236633, 74.294083
0.236694, 72.171730
0.236755, 74.497070
0.236816, 76.901810
0.236877, 74.263733
0.236938, 75.010925
0.237000, 72.848671
0.237061, 73.575294
0.237122, 69.807671
0.237183, 70.512154
0.237244, 76.190659
0.237305, 74.614403
0.237366, 74.917603
0.237427, 77.714401
0.237488, 76.432076
0.237549, 75.939751
0.237610, 76.922928
0.237671, 74.837883
0.237732, 80.301689
0.237793, 74.495834
0.237854, 78.581688
0.237915, 75.961617
0.237976, 76.220390
0.238037, 77.429718
0.238098, 75.059570
0.238159, 79.337120
0.238220, 73.428085
0.238281, 76.196106
0.238342, 74.015694
0.238403, 76.688789
0.238464, 79.009750
0.238525, 76.326050
0.238586, 75.772896
0.238647, 78.208931
0.238708, 79.174919
0.238770, 71.686722
0.238831, 80.402405
0.238892, 80.080933
0.238953, 79.534378
0.239014, 83.744896
0.239075, 80.135712
0.239136, 75.939148
0.239197, 75.998878
0.239258, 77.729095
0.239319, 79.396141
0.239380, 82.161995
0.239441, 84.961349
0.239502, 81.575371
0.239563, 77.688744
0.239624, 80.806992
0.239685, 84.563858
0.239746, 80.703247
0.239807, 80.785988
0.239868, 76.466454
0.239929, 81.471817
0.239990, 78.501312
0.240051, 84.087624
0.240112, 85.029343
0.240173, 81.611404
0.240234, 79.826294
0.240295, 80.096703
0.240356, 80.692566
0.240417, 80.366478
0.240479, 83.556717
0.240540, 80.453056
0.240601, 82.225182
0.240662, 79.122459
0.240723, 87.717476
0.240784, 84.987640
0.240845, 80.708908
0.240906, 81.198128
0.240967, 84.392159
0.241028, 81.770882
0.241089, 85.781570
0.241150, 81.352760
0.241211, 82.721268
0.241272, 81.580238
0.241333, 88.635918
0.241394, 83.982414
0.241455, 88.196091
0.241516, 82.294235
0.241577, 86.627510
0.241638, 84.453285
0.241699, 89.967323
0.241760, 83.783401
0.241821, 86.182129
0.241882, 87.223717
0.241943, 87.425835
0.242004, 83.926201
0.242065, 81.306221
0.242126, 85.230774
0.242188, 89.017685
0.242249, 88.964577
0.242310, 89.288010
0.242371, 85.757149
0.242432, 88.017441
0.242493, 85.608543
0.242554, 89.485336
0.242615, 89.428429
0.242676, 86.502823
0.242737, 90.242157
0.242798, 85.435181
0.242859, 91.272972
0.242920, 83.636734
0.242981, 88.621010
0.243042, 87.444214
0.243103, 88.180710
0.243164, 89.149254
0.243225, 91.720413
0.243286, 89.670876
0.243347, 90.680328
0.243408, -12.069488
0.243469, 93.676598
0.243530, 90.228340
0.243591, 92.084351
0.243652, 87.010078
0.243713, 88.432404
0.243774, 87.325233
0.243835, 94.333366
0.243896, 86.248505
0.243958, 88.076424
0.244019, 89.315056
0.244080, 97.276703
0.244141, 89.954369
0.244202, 93.170837
0.244263, 93.379654
0.244324, 93.646767
0.244385, 92.767807
0.244446, 91.974220
0.244507, 90.933334
0.244568, 96.364777
0.244629, 89.463425
0.244690, 93.517693
0.244751, 93.689316
0.244812, 94.291916
0.244873, 92.396027
0.244934, 93.821014
0.244995, 90.013802
0.245056, -60.669170
0.245117, 97.668457
0.245178, 94.270706
0.245239, 93.439247
0.245300, 95.208939
0.245361, 93.051666
0.245422, 92.538155
0.245483, 93.416237
0.245544, 93.488220
0.245605, 99.659103
0.245667, 93.243729
0.245728, 93.021576
0.245789, 96.711060
0.245850, 96.718391
0.245911, 97.035065
0.245972, 99.691650
0.246033, 96.404587
0.246094, 97.879021
0.246155, 96.115700
0.246216, 95.399567
0.246277, 94.921143
0.246338, 94.005371
0.246399, 89.617966
0.246460, 96.206764
0.246521, 93.922592
0.246582, 93.809517
0.246643, 95.538063
0.246704, 96.390762
0.246765, 95.756500
0.246826, 97.907806
0.246887, 99.729134
0.246948, 96.156410
0.247009, 93.633133
0.247070, 94.108864
0.247131, 98.489853
0.247192, 95.696556
0.247253, 96.801598
0.247314, 95.689156
0.247375, 97.837059
0.247437, 98.718254
0.247498, 98.892807
0.247559, 95.105461
0.247620, 99.189461
0.247681, 104.378662
0.247742, 103.882141
0.247803, 99.798431
0.247864, 97.970634
0.247925, 98.791893
0.247986, 101.921173
0.248047, 102.173622
0.248108, 95.570358
0.248169, 95.325226
0.248230, 97.159561
0.248291, 97.657707
0.248352, 105.346390
0.248413, 104.211006
0.248474, 97.279732
0.248535, 102.889145
0.248596, 98.918121
0.248657, 104.390366
0.248718, 98.755478
0.248779, 98.882812
0.248840, 103.423409
0.248901, 103.478668
0.248962, 102.400612
0.249023, 101.863724
0.249084, 107.808510
0.249146, 100.902611
0.249207, 101.088036
0.249268, 102.885925
0.249329, 99.956223
0.249390, 105.692116
0.249451, 105.844803
0.249512, 108.694588
0.249573, 103.336411
0.249634, 99.356789
0.249695, 107.217834
0.249756, 106.023796
0.249817, 102.525467
0.249878, 101.569283
0.249939, 106.763405
0.250000, 102.463440
0.250061, 109.069939
0.250122, 105.777870
0.250183, 106.452393
0.250244, 103.676140
0.250305, 102.860931
0.250366, 102.338577
0.250427, 103.934685
0.250488, 188.983994
0.250549, 107.565926
0.250610, -18.702080
0.250671, 101.783913
0.250732, 103.979309
0.250793, 103.700615
0.250854, 106.423904
0.250916, 106.754677
0.250977, 107.996971
0.251038, 112.603096
0.251099, 107.541924
0.251160, 110.991615
0.251221, 105.591339
0.251282, 106.528793
0.251343, 104.350983
0.251404, 102.443039
0.251465, 104.901253
0.251526, 104.654083
0.251587, 110.593201
0.251648, 109.912369
0.251709, 253.604202
0.251770, 111.361374
0.251831, 109.063667
0.251892, 106.044106
0.251953, 111.223396
0.252014, 107.683014
0.252075, 109.923584
0.252136, 108.841026
0.252197, 114.982330
0.252258, 106.371063
0.252319, 110.587616
0.252380, 107.938454
0.252441, 116.288010
0.252502, 113.894348
0.252563, 109.262291
0.252625, 110.596130
0.252686, 112.524254
0.252747, 110.018349
0.252808, 112.883217
0.252869, 112.095741
0.252930, 110.216293
0.252991, 116.384682
0.253052, 110.097954
0.253113, 115.596237
0.253174, 114.910675
0.253235, 109.855659
0.253296, 113.863342
0.253357, 110.503944
0.253418, 110.314590
0.253479, 109.730698
0.253540, 112.617020
0.253601, 114.906052
0.253662, 116.769882
0.253723, 111.326683
0.253784, 111.291016
0.253845, 114.802658
0.253906, 117.587318
0.253967, 111.930740
0.254028, 118.313332
0.254089, 112.634384
0.254150, 117.781059
0.254211, 118.632637
0.254272, 114.259323
0.254333, 117.170525
0.254395, 118.518478
0.254456, 112.464020
0.254517, 113.364212
0.254578, 116.257950
0.254639, 113.886406
0.254700, 115.575424
0.254761, 118.262016
0.254822, 115.586143
0.254883, 116.541557
0.254944, 118.655655
0.255005, 116.910507
0.255066, 116.943184
0.255127, 118.690964
0.255188, 116.228943
0.255249, 118.857277
0.255310, 115.927185
0.255371, 121.008278
0.255432, 114.641891
0.255493, 117.049965
0.255554, 120.773918
0.255615, 121.050919
0.255676, 117.020828
0.255737, 119.615692
0.255798, 120.401512
0.255859, 117.766510
0.255920, 117.914513
0.255981, 120.240265
0.256042, 125.960808
0.256104, 118.021820
0.256165, 123.283264
0.256226, 115.897957
0.256287, 119.464302
0.256348, 118.703972
0.256409, 121.975029
0.256470, 116.541565
0.256531, 120.167084
0.256592, 123.023697
0.256653, 122.526146
0.256714, 120.705147
0.256775, 117.374489
0.256836, 120.444725
0.256897, 123.509193
0.256958, 116.430855
0.257019, 122.054520
0.257080, 122.912277
0.257141, 123.690666
0.257202, 127.522942
0.257263, 120.757690
0.257324, 119.728310
0.257385, 124.294189
0.257446, 122.873749
0.257507, 128.057114
0.257568, 123.781563
0.257629, 122.321999
0.257690, 121.275360
0.257751, 120.843475
0.257812, 124.715302
0.257874, 124.345062
0.257935, 128.899597
0.257996, 121.630348
0.258057, 118.761703
0.258118, 121.895660
0.258179, 279.850464
0.258240, 124.053215
0.258301, 126.231415
0.258362, 121.752083
0.258423, 123.748199
0.258484, 120.136147
0.258545, 124.995224
0.258606, 126.750648
0.258667, 120.256531
0.258728, 128.148483
0.258789, 124.707596
0.258850, 314.091370
0.258911, 128.494797
0.258972, 125.276924
0.259033, 122.739273
0.259094, 127.447273
0.259155, 123.872337
0.259216, 125.639565
0.259277, 126.250175
0.259338, 126.403709
0.259399, 128.933487
0.259460, 130.260101
0.259521, 122.673660
0.259583, 126.666595
0.259644, 125.396645
0.259705, 124.506027
0.259766, 123.464920
0.259827, 132.820786
0.259888, 131.362503
0.259949, 124.346497
0.260010, 133.120804
0.260071, 126.624634
0.260132, 129.613998
0.260193, 131.683517
0.260254, 128.746948
0.260315, 130.987305
0.260376, 124.015701
0.260437, 129.225586
0.260498, 123.186241
0.260559, 131.575287
0.260620, 128.444763
0.260681, 129.129333
0.260742, 127.265320
0.260803, 127.612503
0.260864, 128.444794
0.260925, 133.188782
0.260986, 130.533203
0.261047, 131.681046
0.261108, 131.882904
0.261169, 123.246124
0.261230, 133.603989
0.261292, 131.419968
0.261353, 135.057220
0.261414, 131.502228
0.261475, 125.892570
0.261536, 133.727020
0.261597, 130.111008
0.261658, 130.630463
0.261719, 131.370667
0.261780, 132.706619
0.261841, 134.015076
0.261902, 132.415207
0.261963, 129.396591
0.262024, 128.209900
0.262085, 132.689346
0.262146, 129.307693
0.262207, 133.494812
0.262268, 134.496048
0.262329, 133.958206
0.262390, 134.628021
0.262451, 137.338318
0.262512, 45.257336
0.262573, 135.191422
0.262634, 136.394974
0.262695, 133.929932
0.262756, 136.593307
0.262817, 129.626099
0.262878, 134.855850
0.262939, 136.335175
0.263000, 137.060272
0.263062, 129.916809
0.263123, 138.351166
0.263184, 134.968002
0.263245, 143.113312
0.263306, 135.766495
0.263367, 137.245804
0.263428, 136.604538
0.263489, 132.876801
0.263550, 135.420532
0.263611, 135.257980
0.263672, 133.128616
0.263733, 232.859024
0.263794, 134.304474
0.263855, 136.487534
0.263916, 132.801285
0.263977, 137.558304
0.264038, 137.510696
0.264099, 130.456848
0.264160, 139.595474
0.264221, 138.324722
0.264282, 137.287354
0.264343, 140.674927
0.264404, 136.702423
0.264465, 137.847946
0.264526, 139.210602
0.264587, 137.147751
0.264648, 138.848694
0.264709, 138.967407
0.264771, 132.922028
0.264832, 137.671448
0.264893, 132.305756
0.264954, 138.143707
0.265015, 138.847275
0.265076, 137.857239
0.265137, 143.250046
0.265198, 141.376892
0.265259, 140.469971
0.265320, 141.171417
0.265381, 139.190216
0.265442, 135.870773
0.265503, 141.175522
0.265564, 138.585434
0.265625, 139.428070
0.265686, 138.449615
0.265747, 141.501190
0.265808, 142.631607
0.265869, 138.622955
0.265930, 144.443283
0.265991, 139.054245
0.266052, 138.604919
0.266113, 141.627625
0.266174, 145.082458
0.266235, 141.210617
0.266296, 136.953110
0.266357, 142.728149
0.266418, 143.363525
0.266479, 142.168610
0.266541, 140.421143
0.266602, 145.636612
0.266663, 145.346390
0.266724, -36.424965
0.266785, 146.294266
0.266846, 148.748703
0.266907, 139.736725
0.266968, 142.563461
0.267029, 146.038025
0.267090, 142.364807
0.267151, 142.415833
0.267212, 143.325836
0.267273, 143.623795
0.267334, 145.534866
0.267395, 143.708252
0.267456, 142.857468
0.267517, 143.268875
0.267578, 146.073685
0.267639, 145.657562
0.267700, 146.746475
0.267761, 143.425751
0.267822, 144.087479
0.267883, 148.021088
0.267944, 153.368332
0.268005, 143.561722
0.268066, 141.388550
0.268127, 144.784180
0.268188, 145.678650
0.268250, 144.730423
0.268311, 142.740585
0.268372, 149.271057
0.268433, 146.092926
0.268494, 144.450638
0.268555, 153.422272
0.268616, 331.679901
0.268677, 66.862991
0.268738, 144.825745
0.268799, 147.950104
0.268860, 147.952103
0.268921, 148.463455
0.268982, 149.782745
0.269043, 149.852203
0.269104, 145.967926
0.269165, 149.932953
0.269226, 149.508530
0.269287, 145.653503
0.269348, 150.789459
0.269409, 151.176697
0.269470, 149.274872
0.269531, 143.730606
0.269592, 148.442978
0.269653, 149.899811
0.269714, 151.626678
0.269775, 145.255417
0.269836, 149.581238
0.269897, 149.376175
0.269958, 145.934875
0.270020, 151.368469
0.270081, 148.340317
0.270142, 148.551300
0.270203, 147.138596
0.270264, 150.445923
0.270325, 150.256119
0.270386, 150.538239
0.270447, 147.518784
0.270508, 146.659393
0.270569, 144.874146
0.270630, 151.050400
0.270691, 149.432526
0.270752, 153.288315
0.270813, 152.342621
0.270874, 148.708267
0.270935, 153.662003
0.270996, 150.702698
0.271057, 152.135605
0.271118, 151.665314
0.271179, 151.592178
0.271240, 152.346588
0.271301, 156.723892
0.271362, 155.222168
0.271423, 151.694016
0.271484, 152.470474
0.271545, 148.779846
0.271606, 153.830719
0.271667, 151.456863
0.271729, 152.004913
0.271790, 158.378876
0.271851, 154.155991
0.271912, 155.354599
0.271973, 154.055969
0.272034, 160.996262
0.272095, 153.980408
0.272156, 151.838394
0.272217, 152.321686
0.272278, 149.316284
0.272339, 151.919968
0.272400, 153.577209
0.272461, 159.303192
0.272522, 152.330978
0.272583, 149.603317
0.272644, 156.194992
0.272705, 155.244614
0.272766, 153.488953
0.272827, 156.854279
0.272888, 158.577179
0.272949, 154.995117
0.273010, 153.747437
0.273071, 154.622864
0.273132, 160.546112
0.273193, 155.069656
0.273254, 242.349747
0.273315, 151.776352
0.273376, 160.481354
0.273438, 155.513687
0.273499, 156.041611
0.273560, 155.662582
0.273621, 158.613617
0.273682, 155.231934
0.273743, 156.824142
0.273804, 155.501923
0.273865, 155.790100
0.273926, 154.432098
0.273987, 161.243851
0.274048, 153.986954
0.274109, 158.374512
0.274170, 156.446930
0.274231, 159.667038
0.274292, 154.569809
0.274353, 155.374634
0.274414, 157.466583
0.274475, 158.928772
0.274536, 156.174698
0.274597, 160.498047
0.274658, 158.522430
0.274719, 158.268814
0.274780, 152.749359
0.274841, 158.049896
0.274902, 158.022110
0.274963, 155.327454
0.275024, 154.831680
0.275085, 156.421829
0.275146, 162.867432
0.275208, 157.566681
0.275269, 161.218506
0.275330, 161.814301
0.275391, 159.994339
0.275452, 159.585358
0.275513, 158.938385
0.275574, 161.594742
0.275635, 161.005386
0.275696, 156.390350
0.275757, 159.931412
0.275818, 157.941620
0.275879, 159.718475
0.275940, 160.643936
0.276001, 162.705795
0.276062, 156.195496
0.276123, 159.423050
0.276184, 158.596100
0.276245, 159.567520
0.276306, 156.867935
0.276367, 157.837753
0.276428, 159.965790
0.276489, 159.763000
0.276550, 164.543793
0.276611, 158.684555
0.276672, 160.918304
0.276733, 164.805878
0.276794, 165.726913
0.276855, 163.249405
0.276917, 165.952988
0.276978, 164.019028
0.277039, 156.211594
0.277100, 165.656769
0.277161, 163.024429
0.277222, 158.412445
0.277283, 161.283615
0.277344, 159.091965
0.277405, 164.951385
0.277466, 161.408524
0.277527, 167.946274
0.277588, 160.139832
0.277649, 161.483841
0.277710, 160.075592
0.277771, 164.198547
0.277832, 162.368332
0.277893, 161.879776
0.277954, 159.111603
0.278015, 160.633698
0.278076, 160.763458
0.278137, 163.946106
0.278198, 161.275162
0.278259, 164.404526
0.278320, 159.570648
0.278381, 158.922363
0.278442, 164.813400
0.278503, 165.320160
0.278564, 161.753754
0.278625, 161.263855
0.278687, 162.259537
0.278748, 163.288193
0.278809, 156.952744
0.278870, 162.572067
0.278931, 168.306030
0.278992, 166.138428
0.279053, 166.239990
0.279114, 163.747223
0.279175, 164.572388
0.279236, 161.057022
0.279297, 162.565247
0.279358, 168.255249
0.279419, 170.607956
0.279480, 166.456650
0.279541, 166.515839
0.279602, 164.658554
0.279663, 60.328270
0.279724, 164.245087
0.279785, 162.285934
0.279846, 164.903152
0.279907, 165.070633
0.279968, 166.097122
0.280029, 164.785782
0.280090, 169.727707
0.280151, 164.403152
0.280212, 167.523499
0.280273, 161.631317
0.280334, 167.923294
0.280396, 246.465683
0.280457, 163.109131
0.280518, 165.379959
0.280579, 169.060150
0.280640, 167.137405
0.280701, 164.697571
0.280762, 168.410507
0.280823, 167.690308
0.280884, 168.781403
0.280945, 166.618912
0.281006, 162.630463
0.281067, 166.183029
0.281128, 170.249252
0.281189, 167.822128
0.281250, 163.381622
0.281311, 163.648895
0.281372, 161.063370
0.281433, 174.319305
0.281494, 170.569046
0.281555, 166.780762
0.281616, 169.952682
0.281677, 167.305054
0.281738, 165.350052
0.281799, 170.361862
0.281860, 165.969543
0.281921, 160.222061
0.281982, 171.003296
0.282043, 168.665848
0.282104, 17.327368
0.282166, 173.891708
0.282227, 165.311096
0.282288, 167.179138
0.282349, 165.486954
0.282410, 166.776184
0.282471, 167.265076
0.282532, 171.134888
0.282593, 169.621735
0.282654, 165.426804
0.282715, 170.781448
0.282776, 164.879257
0.282837, 169.399536
0.282898, 168.259186
0.282959, 166.060211
0.283020, 168.603867
0.283081, 171.210022
0.283142, 171.884445
0.283203, 167.913269
0.283264, 169.138336
0.283325, 171.589767
0.283386, 167.872772
0.283447, 168.867432
0.283508, 168.051620
0.283569, 170.623169
0.283630, 171.953049
0.283691, 175.617371
0.283752, 171.515106
0.283813, 167.699509
0.283875, 170.426682
0.283936, 164.609207
0.283997, 170.996979
0.284058, 171.403931
0.284119, 169.187866
0.284180, 166.928055
0.284241, 173.278915
0.284302, 170.369736
0.284363, 92.854393
0.284424, 171.603912
0.284485, 170.587006
0.284546, 330.538177
0.284607, 174.178162
0.284668, 174.636200
0.284729, 171.141678
0.284790, 279.965118
0.284851, 167.309555
0.284912, 168.410187
0.284973, 172.365646
0.285034, 173.062820
0.285095, 170.882507
0.285156, 28.608295
0.285217, 169.130280
0.285278, 174.711472
0.285339, 170.122009
0.285400, 170.297333
0.285461, 170.031265
0.285522, 173.676605
0.285583, 170.584595
0.285645, 170.757141
0.285706, 167.709076
0.285767, 168.475784
0.285828, 169.273727
0.285889, 171.577759
0.285950, 171.074768
0.286011, 176.272003
0.286072, 171.626801
0.286133, 171.501999
0.286194, 173.416245
0.286255, 173.700775
0.286316, 168.486755
0.286377, 173.306213
0.286438, 171.665161
0.286499, 177.244507
0.286560, 177.038086
0.286621, 173.395172
0.286682, 170.740387
0.286743, 174.779236
0.286804, 174.939636
0.286865, 170.495377
0.286926, 173.341949
0.286987, 172.306168
0.287048, 172.628632
0.287109, 174.350845
0.287170, 176.180771
0.287231, 175.518448
0.287292, 170.009277
0.287354, 172.320175
0.287415, 171.881500
0.287476, 171.783142
0.287537, 170.289703
0.287598, 172.822845
0.287659, 172.771011
0.287720, 179.957138
0.287781, 169.032501
0.287842, 173.159668
0.287903, 172.459518
0.287964, 171.250122
0.288025, 172.876907
0.288086, 176.853821
0.288147, 173.431168
0.288208, 174.886154
0.288269, 173.901031
0.288330, 170.689560
0.288391, 172.987335
0.288452, 173.510483
0.288513, 171.544632
0.288574, 176.777145
0.288635, 171.886642
0.288696, 180.153381
0.288757, 175.465652
0.288818, 179.160461
0.288879, 168.383621
0.288940, 178.561157
0.289001, 178.222382
0.289062, 178.694962
0.289124, 177.084885
0.289185, 179.669693
0.289246, 176.125229
0.289307, 172.711823
0.289368, 175.904022
0.289429, 176.982635
0.289490, 176.071579
0.289551, 176.459671
0.289612, 173.563583
0.289673, 171.093979
0.289734, 174.286896
0.289795, 173.971161
0.289856, 177.183350
0.289917, 168.198151
0.289978, 177.301392
0.290039, 170.145844
0.290100, 173.585342
0.290161, 182.247406
0.290222, 173.486877
0.290283, 178.941727
0.290344, 174.058929
0.290405, 175.993393
0.290466, 182.922226
0.290527, 172.300537
0.290588, 172.834503
0.290649, 177.221191
0.290710, 177.153580
0.290771, 177.723480
0.290833, 178.964935
0.290894, 175.684387
0.290955, 177.273727
0.291016, 172.887115
0.291077, 177.308731
0.291138, 180.124908
0.291199, 179.367966
0.291260, 172.301727
0.291321, 174.085983
0.291382, 177.559967
0.291443, 177.208771
0.291504, 180.169617
0.291565, 176.176270
0.291626, 174.262466
0.291687, 181.360550
0.291748, 179.439972
0.291809, 177.105957
0.291870, 177.529984
0.291931, 173.755142
0.291992, 180.104279
0.292053, 171.982224
0.292114, 175.243835
0.292175, 179.463089
0.292236, 180.175339
0.292297, 180.165543
0.292358, 180.737885
0.292419, 177.399231
0.292480, 180.796036
0.292542, 176.097397
0.292603, 179.617142
0.292664, 178.131378
0.292725, 175.660477
0.292786, 179.016174
0.292847, 174.009689
0.292908, 175.168777
0.292969, 271.348907
0.293030, 177.046432
0.293091, 174.876740
0.293152, 177.772293
0.293213, 173.803436
0.293274, 177.038528
0.293335, 176.841858
0.293396, 181.530914
0.293457, 176.349228
0.293518, 178.209290
0.293579, 178.507477
0.293640, 179.983368
0.293701, 173.341003
0.293762, 182.188538
0.293823, 178.128937
0.293884, 180.129745
0.293945, 180.569458
0.294006, 174.400436
0.294067, 178.876022
0.294128, 177.268982
0.294189, 177.650131
0.294250, 182.773071
0.294312, 175.560944
0.294373, 179.817017
0.294434, 178.787262
0.294495, 178.955902
0.294556, 183.709213
0.294617, 183.277878
0.294678, 178.097855
0.294739, 172.950165
0.294800, 175.865295
0.294861, 175.899475
0.294922, 180.792526
0.294983, 175.735229
0.295044, 181.124435
0.295105, 184.085022
0.295166, 176.819946
0.295227, 180.082962
0.295288, 179.530365
0.295349, 178.562759
0.295410, 175.729752
0.295471, 175.684830
0.295532, 178.593048
0.295593, 178.617569
0.295654, 178.277420
0.295715, 178.771713
0.295776, 180.134445
0.295837, 179.913239
0.295898, 179.494217
0.295959, 182.374649
0.296021, 176.772736
0.296082, 176.416611
0.296143, 180.290604
0.296204, 181.228912
0.296265, 181.670395
0.296326, 181.740982
0.296387, 178.239395
0.296448, 183.205872
0.296509, 179.704254
0.296570, 179.633362
0.296631, 175.864166
0.296692, 179.817444
0.296753, 178.481842
0.296814, 179.217300
0.296875, 176.822510
0.296936, 175.244553
0.296997, 177.429642
0.297058, 182.360245
0.297119, 181.374969
0.297180, 179.288330
0.297241, 175.315475
0.297302, 182.415863
0.297363, 180.374435
0.297424, 179.527023
0.297485, 178.779907
0.297546, 176.877151
0.297607, 179.915863
0.297668, 176.828705
0.297729, 179.003372
0.297791, 174.486435
0.297852, 180.884689
0.297913, 176.002167
0.297974, 179.905823
0.298035, 183.044815
0.298096, 180.919342
0.298157, 180.142120
0.298218, 177.504227
0.298279, 180.483490
0.298340, 179.662964
0.298401, 179.723206
0.298462, 184.159409
0.298523, 175.278000
0.298584, 178.457443
0.298645, 178.734573
0.298706, 180.509308
0.298767, 181.120590
0.298828, 184.947449
0.298889, 180.553391
0.298950, 182.936096
0.299011, 176.458557
0.299072, 179.380066
0.299133, 179.122360
0.299194, 186.317291
0.299255, 183.293274
0.299316, 182.357864
0.299377, 172.957214
0.299438, 177.392776
0.299500, 179.651367
0.299561, 182.504333
0.299622, 326.689545
0.299683, 184.290756
0.299744, 175.147263
0.299805, 174.610565
0.299866, 173.480530
0.299927, 178.316681
0.299988, 179.639847
0.300049, 179.893890
0.300110, 176.649155
0.300171, 179.878952
0.300232, 176.873001
0.300293, 175.085663
0.300354, 176.043793
0.300415, 180.221069
0.300476, 181.803589
0.300537, 182.862686
0.300598, 176.764847
0.300659, 175.818710
0.300720, 310.412415
0.300781, 174.305695
0.300842, 180.948181
0.300903, 183.252487
0.300964, 182.141357
0.301025, 179.703537
0.301086, 179.197296
0.301147, 179.264465
0.301208, 180.287186
0.301270, 103.731026
0.301331, 180.910782
0.301392, 178.895111
0.301453, 181.767242
0.301514, 178.843994
0.301575, 176.749100
0.301636, 180.474396
0.301697, 182.617599
0.301758, 177.101318
0.301819, 179.660233
0.301880, 181.640762
0.301941, 178.100983
0.302002, 170.812897
0.302063, 181.391663
0.302124, 178.808121
0.302185, 182.293823
0.302246, 180.250381
0.302307, 174.349472
0.302368, 175.377762
0.302429, 176.255920
0.302490, 177.936081
0.302551, 177.845917
0.302612, 177.746216
0.302673, 176.523102
0.302734, 182.032257
0.302795, 177.665588
0.302856, 181.799164
0.302917, 178.192062
0.302979, 179.268814
0.303040, 182.046906
0.303101, 179.600723
0.303162, 177.103790
0.303223, 181.200226
0.303284, 180.742050
0.303345, 175.882065
0.303406, 173.992218
0.303467, 178.387344
0.303528, 178.372116
0.303589, 172.715012
0.303650, 180.541519
0.303711, 183.431213
0.303772, 177.358231
0.303833, 178.465637
0.303894, 179.787659
0.303955, 180.396301
0.304016, 175.953461
0.304077, 180.269318
0.304138, 179.994766
0.304199, 178.953445
0.304260, 177.470184
0.304321, 178.636642
0.304382, 179.385941
0.304443, 181.429520
0.304504, 181.827820
0.304565, 181.769455
0.304626, 174.209991
0.304688, 178.340851
0.304749, 180.672318
0.304810, 180.730804
0.304871, 175.342270
0.304932, 180.891525
0.304993, 178.119186
0.305054, 178.664322
0.305115, 180.287872
0.305176, 178.478165
0.305237, 182.739029
0.305298, 180.266861
0.305359, 173.398560
0.305420, 181.570450
0.305481, 179.273575
0.305542, 182.154266
0.305603, 178.485519
0.305664, 184.624969
0.305725, 173.219177
0.305786, 176.742828
0.305847, 178.433380
0.305908, 175.162079
0.305969, 176.052948
0.306030, 178.842468
0.306091, 176.523361
0.306152, 175.552689
0.306213, 181.727020
0.306274, 182.089142
0.306335, 177.888504
0.306396, 178.168167
0.306458, 174.855408
0.306519, 179.280243
0.306580, 175.041489
0.306641, 180.596893
0.306702, 182.159164
0.306763, 176.870621
0.306824, 178.337616
0.306885, 176.669830
0.306946, 171.995865
0.307007, 176.930344
0.307068, 178.781158
0.307129, 174.228851
0.307190, 177.847458
0.307251, 176.719055
0.307312, 175.263992
0.307373, 177.228378
0.307434, 179.321289
0.307495, 181.185181
0.307556, 180.725555
0.307617, 177.277191
0.307678, 177.775040
0.307739, 175.803360
0.307800, 172.543610
0.307861, 182.848297
0.307922, 172.698914
0.307983, 179.947525
0.308044, 174.547653
0.308105, 174.107010
0.308167, 175.043091
0.308228, 175.543320
0.308289, 174.698944
0.308350, 177.562363
0.308411, 177.710617
0.308472, 177.357285
0.308533, 175.491440
0.308594, 175.581345
0.308655, 175.170303
0.308716, 174.763138
0.308777, 175.346603
0.308838, 178.009964
0.308899, 171.769836
0.308960, 173.570190
0.309021, 177.562180
0.309082, 174.829926
0.309143, 172.603271
0.309204, 178.228043
0.309265, 175.654205
0.309326, 173.577759
0.309387, 176.440002
0.309448, 177.826385
0.309509, 177.885880
0.309570, 176.178436
0.309631, 175.365875
0.309692, 175.232071
0.309753, 176.326141
0.309814, 177.352386
0.309875, 173.702393
0.309937, 177.888275
0.309998, 177.472626
0.310059, 170.737762
0.310120, 178.481644
0.310181, 172.261566
0.310242, 174.114349
0.310303, 176.889297
0.310364, 170.240402
0.310425, 177.759750
0.310486, 172.760315
0.310547, 178.347595
0.310608, 173.272354
0.310669, 175.707535
0.310730, 171.333740
0.310791, 168.524780
0.310852, 178.674911
0.310913, 173.482422
0.310974, 276.061951
0.311035, 175.956589
0.311096, 174.126892
0.311157, 174.220413
0.311218, 178.531250
0.311279, 173.338806
0.311340, 181.845245
0.311401, 174.198090
0.311462, 173.495407
0.311523, 174.886246
0.311584, 182.267624
0.311646, 173.033630
0.311707, 176.698456
0.311768, 172.417496
0.311829, 173.329544
0.311890, 170.014954
0.311951, 172.025696
0.312012, 178.014648
0.312073, 176.726730
0.312134, 174.405914
0.312195, 179.416306
0.312256, 174.731476
0.312317, 173.687042
0.312378, 175.719757
0.312439, 172.453873
0.312500, 171.430267
0.312561, 170.727341
0.312622, 172.640671
0.312683, 169.711563
0.312744, 172.876770
0.312805, 169.459579
0.312866, 174.677887
0.312927, 179.240967
0.312988, 173.945068
0.313049, 170.873688
0.313110, 172.043549
0.313171, 173.152542
0.313232, 168.620956
0.313293, 170.233215
0.313354, 173.802887
0.313416, 169.827911
0.313477, 171.401337
0.313538, 174.068130
0.313599, 173.553604
